2014.12.18 16:00,1.22731,1.22809,1.22686,1.22734,2503
2014.12.18 16:15,1.22733,1.22884,1.22709,1.22836,2180
2014.12.18 16:30,1.22836,1.22865,1.22689,1.22717,2215
2014.12.18 16:45,1.22716,1.22810,1.22693,1.22780,1901
2014.12.18 17:00,1.22778,1.22872,1.22718,1.22749,3321
2014.12.18 17:15,1.22750,1.22875,1.22743,1.22793,2223
2014.12.18 17:30,1.22792,1.22835,1.22743,1.22814,2343
2014.12.18 17:45,1.22814,1.22876,1.22788,1.22790,2271
2014.12.18 18:00,1.22789,1.22790,1.22663,1.22753,2892
2014.12.18 18:15,1.22752,1.22825,1.22722,1.22802,2274
2014.12.18 18:30,1.22801,1.22874,1.22791,1.22846,2215
2014.12.18 18:45,1.22846,1.22974,1.22827,1.22903,2070
2014.12.18 19:00,1.22901,1.22916,1.22830,1.22867,873
2014.12.18 19:15,1.22867,1.22905,1.22807,1.22812,1067
2014.12.18 19:30,1.22811,1.22824,1.22740,1.22787,795
2014.12.18 19:45,1.22787,1.22833,1.22726,1.22829,771
2014.12.18 20:00,1.22828,1.22870,1.22810,1.22826,917
2014.12.18 20:15,1.22825,1.22838,1.22733,1.22734,916
2014.12.18 20:30,1.22733,1.22761,1.22713,1.22753,476
2014.12.18 20:45,1.22754,1.22779,1.22709,1.22737,555
2014.12.18 21:00,1.22737,1.22814,1.22732,1.22791,540
2014.12.18 21:15,1.22789,1.22815,1.22756,1.22793,627
2014.12.18 21:30,1.22793,1.22861,1.22789,1.22836,594
2014.12.18 21:45,1.22837,1.22841,1.22812,1.22824,320
2014.12.18 22:00,1.22824,1.22831,1.22771,1.22784,370
2014.12.18 22:15,1.22782,1.22854,1.22782,1.22824,357
2014.12.18 22:30,1.22824,1.22868,1.22815,1.22862,252
2014.12.18 22:45,1.22860,1.22860,1.22810,1.22845,383
2014.12.18 23:00,1.22847,1.22862,1.22817,1.22855,520
2014.12.18 23:15,1.22856,1.22867,1.22838,1.22856,477
2014.12.18 23:30,1.22855,1.22873,1.22831,1.22873,401
2014.12.18 23:45,1.22871,1.22874,1.22840,1.22848,424
2014.12.19 00:00,1.22847,1.22866,1.22829,1.22840,259
2014.12.19 00:15,1.22840,1.22848,1.22825,1.22846,350
2014.12.19 00:30,1.22846,1.22868,1.22845,1.22864,424
